发起实例,目标实例,互动次数
official.resource.org,mastodon.social,6
social.pdp8.info,mastodon.social,2
social.softinio.com,mastodon.social,4
japix.schuerz.at,mastodon.social,6
mstdn.moe,mastodon.social,3
fi.meyer-guillot.fr,mastodon.social,5
social.medienzentrum.rocks,mastodon.social,1
mastodon.london,mastodon.social,6
allpro.social,mastodon.social,3
rawr.tf,mastodon.social,3
akkoma.xn--pikabl-0xa.se,mastodon.social,2
fundraising.social,mastodon.social,1
social.netzspielplatz.de,mastodon.social,2
firefish.fedibikes.de,mastodon.social,16
mai.waifuism.life,mastodon.social,3
kde.social,mastodon.social,4
omfg.town,mastodon.social,2
mastodon.medica.im,mastodon.social,1
jellystyle.social,mastodon.social,1
social.arnaus.net,mastodon.social,2
fd.s4if.dev,mastodon.social,13
pastwind.top,mastodon.social,1
toon.social,mastodon.social,5
ice.arimelody.me,mastodon.social,4
federated.coffee,mastodon.social,4
gts.icosahedr.online,mastodon.social,6
73-110.pl,mastodon.social,2
flanintheface.com,mastodon.social,2
is.badat.dev,mastodon.social,7
mastodon.shbbl.dev,mastodon.social,11
wubba.boo,mastodon.social,2
myf.one,mastodon.social,1
toots.tylerdavis.xyz,mastodon.social,2
mastodon.duncanhart.com,mastodon.social,2
join.mttv.it,mastodon.social,2
social.boxingpreacher.net,mastodon.social,22
social.luca.run,mastodon.social,7
unstable.systems,mastodon.social,36
nixie.name,mastodon.social,17
social.nullrequest.com,mastodon.social,4
muffin.industries,mastodon.social,2
hub.somaton.com,mastodon.social,3
wizard.casa,mastodon.social,4
social.ksite.de,mastodon.social,4
dirt.social,mastodon.social,2
social.freetalklive.com,mastodon.social,2
nixos.paris,mastodon.social,6
schuppentier.social,mastodon.social,12
gamingjp.org,mastodon.social,1
strangeplace.me,mastodon.social,1
fadrienn.irlnc.org,mastodon.social,4
discuss.smash.today,mastodon.social,14
social.node001.net,mastodon.social,9
social.fro.ge,mastodon.social,4
mastodon.cgx.me,mastodon.social,1
sorcie.re,mastodon.social,2
nashtodon.com,mastodon.social,4
screaminginsi.de,mastodon.social,5
wolfgirl.space,mastodon.social,4
social.applied-langua.ge,mastodon.social,4
billsmafia.social,mastodon.social,1
flausch.social,mastodon.social,14
justinyost.social,mastodon.social,4
opalstack.social,mastodon.social,2
stadtmg.social,mastodon.social,5
forcedconversation.com,mastodon.social,2
gursoy.social,mastodon.social,3
mastodon.novylen.net,mastodon.social,6
social.atypique.net,mastodon.social,10
mastodon.libretic.fr,mastodon.social,3
social.gugod.fr,mastodon.social,4
misanthropolis.xyz,mastodon.social,4
herkenhoff.com,mastodon.social,1
hub.utsukta.org,mastodon.social,5
social.spicyweb.dev,mastodon.social,2
mastodon.guerilla.studio,mastodon.social,1
hivemind.plus,mastodon.social,1
mastodon.limulus.net,mastodon.social,11
hal9.ooo,mastodon.social,2
mk.catgirlsfor.science,mastodon.social,2
notnull.space,mastodon.social,4
cute-spellcasting-ideas.eu,mastodon.social,2
sanchayanmaity.com,mastodon.social,2
mastodon.li,mastodon.social,1
caos.social,mastodon.social,1
fedi.rubedo.gay,mastodon.social,1
awoo.space,mastodon.social,9
rewrite.in.rs,mastodon.social,12
social.touhey.org,mastodon.social,2
shoni.town,mastodon.social,1
slon.jmq.cz,mastodon.social,5
untrusted.website,mastodon.social,5
dumbo.mad-scientists.net,mastodon.social,1
awoo.chown.me,mastodon.social,3
squeak.social,mastodon.social,1
kinky.business,kinkyelephant.com,10
todon.eu,kinkyelephant.com,1
mastodon.nu,ecoevo.social,2
framapiaf.org,mastodon.gougere.fr,3
piaille.fr,mastodon.gougere.fr,11
river.group.lt,layer8.space,4
buttersc.one,parfait.day,1
iqhina.org,parfait.day,1
social.fairphone.community,vis.social,2
neuromatch.social,veganism.social,2
toot.cat,mast.eu.org,2
post.lurk.org,tldr.nettime.org,3
ohai.social,tldr.nettime.org,1
helvede.net,tldr.nettime.org,1
tooting.ch,tldr.nettime.org,1
mastodon.com.pl,mastodon.com.pl,8
indieweb.social,mastodon.com.pl,1
kolektiva.social,mastodon.com.pl,3
101010.pl,mastodon.com.pl,2
fosstodon.org,social.bau-ha.us,1
mastodon.social,social.bau-ha.us,4
beige.party,social.bau-ha.us,2
mas.to,persadon.com,4
techhub.social,persadon.com,5
kyuti.es,fedi.lynnesbian.space,2
donotsta.re,fedi.lynnesbian.space,1
mstdn.games,fedi.lynnesbian.space,2
woem.men,fedi.lynnesbian.space,4
transfem.social,fedi.lynnesbian.space,2
tech.lgbt,fedi.lynnesbian.space,3
provably.online,fedi.lynnesbian.space,1
history.lol,fedi.lynnesbian.space,2
glaceon.social,fedi.lynnesbian.space,2
mastodon.social,fedi.lynnesbian.space,2
beige.party,fedi.lynnesbian.space,1
goblin.camp,fedi.lynnesbian.space,2
laserdisc.party,fedi.lynnesbian.space,3
mastodon.pnpde.social,fedi.lynnesbian.space,1
mastodon.sandwich.net,fedi.lynnesbian.space,1
retro.pizza,fedi.lynnesbian.space,1
paquita.masto.host,fedi.lynnesbian.space,3
gensokyo.social,fedi.lynnesbian.space,2
eldritch.cafe,fedi.lynnesbian.space,5
piaille.fr,ludosphere.fr,4
fedibird.com,chin-co-ne.co,4
misskey.io,mastodon.thirring.org,3
kasakoso.lol,mastodon.thirring.org,2
mastodon.social,social.saarland,1
defcon42.net,social.luca.run,2
openbiblio.social,social.luca.run,1
no-pony.farm,social.luca.run,1
mastodon.nu,archaeo.social,2
social.uibk.ac.at,archaeo.social,1
chirp.enworld.org,archaeo.social,3
musain.cafe,musain.cafe,2
tech.lgbt,cyberfurz.social,1
rubber.social,cyberfurz.social,2
chaos.social,catdon.life,4
buttersc.one,catdon.life,2
mstdn.beer,catdon.life,1
stella.place,catdon.life,1
taruntarun.net,catdon.life,4
social.coop,mastodon.ar.al,3
vyrse.social,mastodon.ar.al,2
gruene.social,mastodon.ar.al,2
mastodon.social,beekeeping.ninja,4
universeodon.com,beekeeping.ninja,1
toad.social,alaskan.social,1
mivox.net,alaskan.social,3
assemblag.es,alaskan.social,1
pounced-on.me,mastoart.social,1
wien.rocks,mastoart.social,1
transfem.social,mastoart.social,2
troet.cafe,mastoart.social,3
autistics.life,mastoart.social,1
meow.social,mastoart.social,1
zirk.us,mastoart.social,2
kinky.business,smutlandia.com,6
reporter.social,hostsharing.coop,1
social.vivaldi.net,thefolklore.cafe,1
mstdn.ca,thefolklore.cafe,2
social.allmende.io,systemli.social,1
mastodon.world,systemli.social,1
mas.to,fedi.truth-sandwich.com,1
troet.cafe,hespere.de,2
mastodon.social,bertha.social,5
ursal.zone,bertha.social,6
newsmast.community,krigskunst.social,1
fediscience.org,krigskunst.social,1
kolektiva.social,artsio.com,2
piaille.fr,artsio.com,1
vnil.de,dabr.ca,2
fosstodon.org,social.hackerspace.pl,1
homestead.social,poweredbygay.social,1
thecanadian.social,poweredbygay.social,3
a.gup.pe,poweredbygay.social,2
misskey.io,mstdn.schoolidol.club,1
newsmast.community,body.social,2
meow.lgbt,awoo.fai.st,2
zirk.us,stefanbohacek.online,4
odakyu.app,pleroma.io,1
fediscience.org,chaosfurs.social,2
freeradical.zone,chaosfurs.social,1
mastodon.social,chaosfurs.social,3
moppels.bar,social.zwoelfdreifuenfundvierzig.net,1
noods.fun,noods.fun,6
mastodon.social,noods.fun,3
solarpunk.moe,noods.fun,1
disabled.social,noods.fun,1
plush.city,noods.fun,1
bikeshed.vibber.net,blob.love,4
troet.cafe,fedispace.de,13
blorbo.social,twipped.social,3
pagan.plus,twipped.social,2
fedinerds.social,twipped.social,2
social.tchncs.de,twipped.social,2
universeodon.com,trekkies.social,3
newsmast.community,trekkies.social,1
fosstodon.org,agora.echelon.pl,1
mastodon.social,agora.echelon.pl,6
mstdn.social,agora.echelon.pl,1
witter.cz,agora.echelon.pl,3
nrw.social,libori.social,2
mastodon.scot,datasci.social,1
newsmast.community,datasci.social,1
mastodon.online,datasci.social,1
fosstodon.org,datasci.social,1
mastodon.social,independent-media.co.uk,3
todon.eu,independent-media.co.uk,1
mastodon.social,lonely.town,3
ursal.zone,mastodon.blaede.family,2
det.social,bewegung.social,1
newsmast.community,gladtech.social,1
tech.lgbt,gladtech.social,1
n.noxexcelsis.online,mastodon.conii.co,1
k.lapy.link,mastodon.conii.co,2
stella.place,mastodon.conii.co,2
iqhina.org,mastodon.conii.co,3
mastodon.social,mastodon.conii.co,1
uri.life,mastodon.conii.co,1
yuri.garden,mastodon.conii.co,1
planet.moe,mastodon.conii.co,2
catswords.social,mastodon.conii.co,3
bakedbean.xyz,mastodon.conii.co,2
23.social,alpaka.social,1
chaos.social,alpaka.social,1
octodon.social,social.vmbrasseur.com,2
lgbtqia.space,social.vmbrasseur.com,1
masto.bike,bzh.social,3
mastodon.social,mastodon.babb.no,2
mastodon.social,simian.rodeo,10
norden.social,simian.rodeo,1
stranger.social,snapp.social,1
dmv.community,messydesk.social,1
thepit.social,messydesk.social,2
mas.to,messydesk.social,1
icosahedron.website,messydesk.social,1
hachyderm.io,messydesk.social,3
beige.party,messydesk.social,2
scholar.social,messydesk.social,4
sfba.social,messydesk.social,2
mstdn.jp,musicdn.jp,1
mastodon.top,mediapart.social,3
m.g3l.org,mediapart.social,1
social.sciences.re,mediapart.social,2
mastodon.cr,mediapart.social,1
mstdn.social,mediapart.social,1
maly.io,mediapart.social,1
todon.eu,mediapart.social,1
mastodon.xyz,mediapart.social,2
mastodon.world,fedi.simonwillison.net,1
fosstodon.org,fromm.social,1
floss.social,fromm.social,2
hachyderm.io,fromm.social,2
narrativ.es,fromm.social,1
mastodon.online,fromm.social,1
mastodon.social,m.webtoo.ls,26
ohai.social,m.webtoo.ls,1
dmv.community,m.webtoo.ls,2
fosstodon.org,m.webtoo.ls,3
gamepad.club,m.webtoo.ls,2
m.webtoo.ls,m.webtoo.ls,5
toot.community,m.webtoo.ls,1
bolha.us,m.webtoo.ls,2
mas.to,m.webtoo.ls,5
social.lol,m.webtoo.ls,4
fedia.social,m.webtoo.ls,1
tech.lgbt,m.webtoo.ls,2
freiburg.social,m.webtoo.ls,1
sueden.social,m.webtoo.ls,2
sigmoid.social,m.webtoo.ls,2
masto.es,m.webtoo.ls,2
livellosegreto.it,m.webtoo.ls,2
indieweb.social,m.webtoo.ls,2
umbracocommunity.social,m.webtoo.ls,1
mastodon.ehret.me,m.webtoo.ls,1
en.osm.town,m.webtoo.ls,1
mastodon.online,m.webtoo.ls,1
fedi.spooky.click,m.webtoo.ls,1
hachyderm.io,m.webtoo.ls,2
icy.wyvern.rip,m.webtoo.ls,1
mastodon.social,trouth.eu,18
kinky.business,trouth.eu,3
transfem.social,zoroark.cafe,4
zoroark.cafe,zoroark.cafe,3
piaille.fr,graeber.social,2
mastodon.social,graeber.social,4
kolektiva.social,graeber.social,5
ruhr.social,graeber.social,2
tldr.nettime.org,graeber.social,2
eldritch.cafe,graeber.social,1
mas.to,graeber.social,2
troet.cafe,graeber.social,1
mastodon.sdf.org,graeber.social,1
paquita.masto.host,graeber.social,1
mastodon.duncanhart.com,graeber.social,1
climatejustice.social,graeber.social,1
tweesecake.social,allovertheplace.ca,1
mastodon.twictee.org,mastodon.twictee.org,2
mastodon.zaclys.com,mastodon.twictee.org,2
friendica.myportal.social,fluttercommunity.social,2
fosstodon.org,fluttercommunity.social,2
caneandable.social,hkc.social,1
mastodon.zaclys.com,social.jvns.ca,1
floss.social,social.jvns.ca,2
equestria.social,social.jvns.ca,1
weirder.earth,social.jvns.ca,1
mastodon.xyz,social.jvns.ca,1
framapiaf.org,social.jvns.ca,1
mastodon.social,sociabl.be,1
mastodon.social,curling.social,4
mastodon.social,mastodon.dragonbox.de,2
newsmast.community,anti-social.online,2
tacobelllabs.net,coolmathgam.es,1
maaw.social,maaw.social,1
academiccloud.social,academiccloud.social,4
mastodon.social,academiccloud.social,1
mastodon.online,skaverat.net,1
mastodon.sdf.org,the-gathering.space,1
mas.to,the-gathering.space,2
mastodon.social,ukrainian.network,4
pretix.social,crashloop.social,2
newsmast.community,tams.tech,1
g0v.social,sns.kianting.info,3
newsmast.community,mastodon.gassner.io,1
mastodon.social,swiftdevs.space,2
social.telemetrydeck.com,swiftdevs.space,3
a.gup.pe,wetshaving.social,1
bookwor.ms,neko.cat,1
mastodon.social,social.undrground.org,1
mas.to,social.groene.nl,1
lor.sh,social.sd.ai,1
social.taker.fr,mastodon.obspm.fr,2
mastodon.stevesworld.co,social.polotek.net,1
mstdn.social,social.polotek.net,3
mastodon.social,social.polotek.net,4
sfba.social,social.polotek.net,1
esq.social,social.polotek.net,1
androiddev.social,social.polotek.net,1
mstdn.social,snailedit.social,3
newsmast.community,socl.bz,1
ieji.de,click.ba.it,1
layer8.space,click.ba.it,1
corteximplant.com,click.ba.it,1
mastodon.social,click.ba.it,1
hackers.town,batchats.net,2
mastodon.mit.edu,apricot.social,1
101010.pl,0x3c.pl,1
social.ds106.us,reclaim.rocks,1
mastodon.online,reclaim.rocks,1
det.social,edi.social,6
mastodon.social,edi.social,35
sueden.social,edi.social,2
rollenspiel.social,edi.social,5
climatejustice.social,edi.social,3
troet.cafe,edi.social,9
procial.tchncs.de,edi.social,1
mastodon.scot,edi.social,1
don.linxx.net,edi.social,1
fediscience.org,edi.social,3
norden.social,edi.social,8
mastodon.world,edi.social,2
corteximplant.com,edi.social,1
nrw.social,edi.social,4
mstdn.social,edi.social,3
newsmast.community,edi.social,1
lor.sh,entropysource.ru,1
mas.to,innoq.social,1
chaos.social,innoq.social,1
retroverse.social,mastodon.decentralised.social,1
writing.exchange,myke.social,1
mastodon.social,myke.social,7
eworld.social,myke.social,1
iosdev.space,akko.erincandescent.net,1
mastodon.sandwich.net,akko.erincandescent.net,1
princess.industries,akko.erincandescent.net,2
provably.online,akko.erincandescent.net,2
social.erambert.me,akko.erincandescent.net,2
sociale.network,akko.erincandescent.net,2
tech.lgbt,akko.erincandescent.net,5
infosec.exchange,shadowland.social,1
weatherishappening.network,shadowland.social,1
retro.pizza,shadowland.social,1
frikiverse.zone,shadowland.social,2
todon.eu,shadowland.social,1
dice.camp,shadowland.social,5
mstdn.social,shadowland.social,3
norden.social,shadowland.social,3
friendica.opensocial.space,shadowland.social,1
imaginair.es,shadowland.social,1
social.sp-codes.de,noto.social,1
chaos.social,noto.social,1
mas.to,social.lostinok.com,1
newsmast.community,social.lostinok.com,1
dog-pound.de,dog-pound.de,6
meow.social,dog-pound.de,3
fellies.social,dog-pound.de,2
eldritch.cafe,social.lithio.fr,1
ludosphere.fr,social.lithio.fr,1
mamot.fr,social.lithio.fr,1
mastodon.social,social.lithio.fr,1
mstdn.fr,social.lithio.fr,1
octodon.social,social.lithio.fr,1
piaille.fr,social.lithio.fr,3
pipou.academy,social.lithio.fr,1
pouet.chapril.org,social.lithio.fr,1
social.lithio.fr,social.lithio.fr,1
newsmast.community,rigor-mortis.nmrc.org,1
layer8.space,uberspace.social,1
mastodon.cloud,uberspace.social,1
social.dauen.name,uberspace.social,1
uberspace.social,uberspace.social,2
infosec.exchange,abyssdomain.expert,8
social.tchncs.de,abyssdomain.expert,2
mastodon.social,abyssdomain.expert,12
yiff.life,awoo.studio,2
jcx.nu,iconfactory.world,2
mas.to,restof.social,1
mastodon.social,restof.social,3
social.lfx.dev,social.lfx.dev,2
theatl.social,psyopshop.com,2
noauthority.social,psyopshop.com,20
travel-friends.chat,travel-friends.chat,1
ublog.tech,vyos.social,1
vyos.social,vyos.social,1
social.perspective-daily.de,social.perspective-daily.de,2
chaos.social,social.perspective-daily.de,2
social.mikutter.hachune.net,nyanya.net,4
mastodon.social,toot.lqdev.tech,1
pl.eragon.re,social.touhey.org,1
mastodon.social,social.touhey.org,1
mast.lat,social.garudalinux.org,2
social.tchncs.de,social.garudalinux.org,1
mastodon.social,tuebingen.network,2
mastodon.social,verbraucherzentrale.social,2
tweesecake.social,mud.social,2
meow.social,awoo.chat,3
venera.social,social.lein.us,1
mastodon.world,social.lein.us,2
techhub.social,social.lein.us,2
social.coop,social.city-of-glass.net,1
lor.sh,social.r4v3.party,1
social.tchncs.de,mastodon.pwei.at,2
literatur.social,mastodon.pwei.at,1
universeodon.com,social.cthululemon.com,3
mastodon.social,social.cthululemon.com,5
infosec.exchange,social.cthululemon.com,3
mastodon.social,quasselkopf.de,1
newsmast.community,quasselkopf.de,1
mas.to,furnu.org,1
mas.to,techbacon.social,1
thehb.me,thehb.me,2
dmv.community,follow.coryd.dev,2
mastodont.cat,mastodon.dtalens.com,1
mastodon.limulus.net,mastodon.limulus.net,1
fosstodon.org,apeiron.aire.ml,1
mastodon.social,apeiron.aire.ml,2
furry.engineer,furs.town,4
meow.social,furs.town,5
sfba.social,pigeons.club,1
ruby.social,mastodon.pepicrft.me,3
yiff.life,tigr.dad,2
lgbt.io,tigr.dad,2
bsd.network,mastodon.kylerank.in,5
mastodon.online,mastodon.kylerank.in,3
josh.tel,mastodon.kylerank.in,1
mstdn.ca,mastodon.kylerank.in,2
fed.foad.me.uk,mastodon.kylerank.in,1
mastodon.social,mastodon.kylerank.in,17
hackers.town,mastodon.kylerank.in,2
floss.social,mastodon.kylerank.in,2
mastodon.pirateparty.be,mastodon.kylerank.in,1
toad.social,mastodon.kylerank.in,2
fosstodon.org,mastodon.kylerank.in,9
masto.pt,mastodon.kylerank.in,1
hachyderm.io,mastodon.kylerank.in,3
liberdon.com,mastodon.kylerank.in,2
mstdn.social,mastodon.kylerank.in,8
phpc.social,mastodon.kylerank.in,1
social.librem.one,mastodon.kylerank.in,1
thecommandline.social,mastodon.kylerank.in,2
aus.social,mastodon.kylerank.in,2
esq.social,mastodon.kylerank.in,1
mastodon.xyz,mastodon.kylerank.in,2
mastodon.scot,mastodon.kylerank.in,2
openbiblio.social,mastodon.kylerank.in,2
m.filmfreedom.net,mastodon.kylerank.in,1
mastodon.tekdmn.me,mastodon.kylerank.in,2
apeiron.aire.ml,mastodon.kylerank.in,1
realsocial.life,mastodon.kylerank.in,2
autistics.life,mastodon.kylerank.in,1
tenforward.social,mastodon.kylerank.in,2
mastodon.uy,mastodon.kylerank.in,2
mstdn.io,mastodon.kylerank.in,2
social.mcwhirter.io,mastodon.kylerank.in,2
cosocial.ca,mastodon.kylerank.in,1
infosec.exchange,mastodon.kylerank.in,1
social.vmbrasseur.com,mastodon.kylerank.in,1
newsmast.community,tffp.masto.host,2
phpc.social,rtsn.dev,1
troet.cafe,social.fz-juelich.de,1
chaos.social,correctiv.social,3
troet.cafe,correctiv.social,3
det.social,correctiv.social,3
norden.social,correctiv.social,2
mastodon.social,correctiv.social,3
writing.exchange,mazaska.social,1
social.lol,rstokes.uk,2
troet.cafe,tentacle.social,2
newsmast.community,mstdn-social.com,1
tooting.ch,boumi.me,1
smnn.ch,boumi.me,1
toot.cat,fedi.erin.lgbt,2
blorbo.social,fedi.erin.lgbt,1
tech.lgbt,fedi.erin.lgbt,4
tacobelllabs.net,fedi.erin.lgbt,2
chaos.social,fedi.erin.lgbt,2
newsmast.community,ballhaus.community,1
mementomori.social,masto.ahlcode.fi,1
newsmast.community,burnley.collabfc.com,1
social.vmbrasseur.com,social.octet-stream.net,1
mastodon.social,social.octet-stream.net,1
social.sceneworld.org,social.sceneworld.org,2
mastodon-projekt.uni-muenster.de,mastodon-projekt.uni-muenster.de,2
a.gup.pe,mstdn.nursing.unibas.ch,1
mstdn.games,social.theindiestone.com,1
mastodon.xyz,social.theindiestone.com,1
wetdry.world,social.theindiestone.com,2
social.coop,maier.social,1
shitposter.world,pantsfree.cc,1
shrimple.aagaming.me,dialup.space,2
fedi.owo.justdied.com,dialup.space,2
barkshark.xyz,dialup.space,2
mrrp.chimmie.k.vu,dialup.space,2
baraag.net,dialup.space,2
deadinsi.de,dialup.space,3
mk.absturztau.be,dialup.space,2
transfem.social,dialup.space,1
mstdn.social,dialup.space,3
lostall.faith,dialup.space,1
blimps.xyz,dialup.space,2
mastodon.online,dialup.space,2
mastodon.cysioland.pl,dialup.space,2
wetdry.world,dialup.space,2
mastodon.social,dialup.space,17
bsd.network,dialup.space,2
