发起实例,目标实例,互动次数
mastodon.energy,mastodon.world,21
net4sw.com,mastodon.online,10
mastodon.bsd.cafe,mastodon.online,14
todon.nl,mamot.fr,16
super-gay.co,mamot.fr,17
tutut.delire.party,mamot.fr,11
social.zdx.fr,mamot.fr,2
fops.cloud,mamot.fr,5
venera.social,mamot.fr,2
hcommons.social,mamot.fr,2
a.gup.pe,mamot.fr,4
social.tulsa.ok.us,mamot.fr,2
artsio.com,mamot.fr,10
discuss.systems,mamot.fr,5
plush.city,mamot.fr,2
flipping.rocks,mamot.fr,3
social.lol,mamot.fr,1
misskey.flowers,mastodon.online,5
misskey.io,mastodon.online,78
utopia.cool,mastodon.online,10
fedi.fourhappylions.com,mastodon.online,1
warpday.net,mastodon.online,1
pari.cafe,mastodon.online,9
not.iee.engineer,mastodon.online,2
moresci.sale,mastodon.online,9
misskey.yukineko.me,mastodon.online,2
cafe.otter.homes,mastodon.online,2
me.ns.ci,mastodon.online,11
retirenow.top,mastodon.online,1
misskey.favskey.online,mastodon.online,3
kasei.ski,mastodon.online,1
mivatter.com,mastodon.online,3
toot.blue,mastodon.online,1
summerwind.blue,mastodon.online,1
fedibird.com,mastodon.online,21
defcon.social,mastodon.online,59
orz.uno,mastodon.online,1
fed.sakuyo.net,mastodon.online,1
mstdn.yurutan.net,mastodon.online,1
machteburch.social,mastodon.online,6
layer8.space,mastodon.online,16
subversive.zone,mastodon.online,18
goto.coiloptic.org,mastodon.online,3
woof.tech,mastodon.online,2
nijimiss.moe,mastodon.online,8
localization.cafe,mastodon.online,2
bookwor.ms,mastodon.online,3
mi.ap-log.net,mastodon.online,1
maniakey.com,mastodon.online,1
mi.7shiro.com,mastodon.online,1
novelskey.tarbin.net,mastodon.online,2
mk.c30.life,mastodon.online,1
chpk.kur0den.net,mastodon.online,1
life.starly.blue,mastodon.online,1
misskey.systems,mastodon.online,2
misskey.dev,mastodon.online,1
himagine.club,mastodon.online,2
kitsunesoba.com,mastodon.online,1
s.mysw.moe,mastodon.online,1
buttersc.one,mastodon.online,1
peacht.art,mastodon.online,1
qdon.space,mastodon.online,1
serafuku.moe,mastodon.online,1
k.lapy.link,mastodon.online,1
tsukihi.me,mastodon.online,9
misskey.design,mastodon.online,5
misskey.04.si,mastodon.online,1
otadon.com,mastodon.online,1
suya.place,mastodon.online,3
labyrinth.zone,mastodon.online,4
netzsphaere.xyz,mastodon.online,2
hidamari.apartments,mastodon.online,1
mastodon.top,mastodon.online,25
social.collectivemoo.net,mastodon.online,1
hsnl.social,mastodon.online,4
scg.owu.one,mastodon.online,2
meow.social,mastodon.online,38
metalhead.club,mastodon.online,44
toot.aquilenet.fr,mastodon.online,9
gots.beterlooknexttime.ru,mastodon.online,1
plasmatrap.com,mastodon.online,13
eupolicy.social,mastodon.online,21
laterracita.online,mastodon.online,3
lou.lt,mastodon.online,6
mastodon.pl,mastodon.online,2
conversafiada.net,mastodon.online,4
capivarinha.club,mastodon.online,10
social.romaricpascal.com,mastodon.online,4
masto.pt,mastodon.online,18
pandas.social,mastodon.online,2
mysmallinstance.homelinux.org,mastodon.online,1
mymasto.hobby-site.org,mastodon.online,1
neurodifferent.me,mastodon.online,12
roddie.social,mastodon.online,1
m6n.io,mastodon.online,3
social.ridetrans.it,mastodon.online,8
catcatnya.com,mastodon.online,4
mastodon.miicat.eu,mastodon.online,1
bliry.fr,mastodon.online,2
social.sitedethib.com,mastodon.online,1
social.mochi.academy,mastodon.online,1
m.fa.gl,mastodon.online,1
rivals.space,mastodon.online,8
gensokyo.social,mastodon.online,2
fribygda.no,mastodon.online,7
bantu.social,mastodon.online,2
masto.donte.com.br,mastodon.online,13
shitpost.poridge.club,mastodon.online,4
wetdry.world,mastodon.online,22
snac.thincloud.freemyip.com,mastodon.online,2
social.mldchan.dev,mastodon.online,1
talk.marq42.xyz,mastodon.online,3
mk.absturztau.be,mastodon.online,6
social.cryptography.dog,mastodon.online,1
transfem.social,mastodon.online,5
blorbo.social,mastodon.online,7
social.scribblers.club,mastodon.online,3
mstdn.iroh.tv,mastodon.online,3
felin.social,mastodon.online,1
blimps.xyz,mastodon.online,1
mecha.garden,mastodon.online,1
ak.kawen.space,mastodon.online,1
mastodon.dustinwilson.com,mastodon.online,1
post.ebin.club,mastodon.online,1
catodon.social,mastodon.online,13
spacey.space,mastodon.online,13
equestria.social,mastodon.online,3
en.osm.town,mastodon.online,15
bark.lgbt,mastodon.online,9
social.hackerspace.pl,mastodon.online,3
corteximplant.net,mastodon.online,10
fops.cloud,mastodon.online,2
porygon.feuforeve.fr,mastodon.online,1
cupoftea.social,mastodon.online,45
maidsin.space,mastodon.online,1
twoot.site,mastodon.online,6
sharkey.world,mastodon.online,3
social.shadowkat.net,mastodon.online,2
misskey.bubbletea.dev,mastodon.online,1
snug.moe,mastodon.online,1
is-a.cat,mastodon.online,2
mograph.social,mastodon.online,2
transgirl.cafe,mastodon.online,1
witter.cz,mastodon.online,11
onycha.monster,mastodon.online,6
afterspace.rocks,mastodon.online,7
social.touhey.org,mastodon.online,1
social.entan.gl,mastodon.online,1
kopiti.am,mastodon.online,1
mk.nyaa.place,mastodon.online,1
octodon.social,mastodon.online,35
awscommunity.social,mastodon.online,43
prattle.org.uk,mastodon.online,1
toot.mirbsd.org,mastodon.world,9
misskey.io,social.mikutter.hachune.net,48
syzito.xyz,mastodon.ie,6
mastodon.nu,mastodon.ie,6
tenforward.social,mastodon.ie,7
mamot.fr,mastodon.ie,3
mastodon.social,xarxa.cloud,25
social.boxchop.city,cyberplace.social,1
hachyderm.io,cyberplace.social,3
dresden.network,cyberplace.social,1
mastodon.social,cyberplace.social,8
wien.rocks,cyberplace.social,1
social.vivaldi.net,cyberplace.social,1
songbird.cloud,cyberplace.social,1
mstdn.jp,cyberplace.social,1
fosstodon.org,cyberplace.social,1
mas.to,cyberplace.social,1
newsmast.community,cyberplace.social,3
universeodon.com,cyberplace.social,1
swiss.social,cyberplace.social,1
norden.social,cyberplace.social,4
mastodon.online,cyberplace.social,2
zirk.us,cyberplace.social,1
mstdn.social,cyberplace.social,2
defcon.social,cyberplace.social,1
iam.reasonably.social,cyberplace.social,1
mstdn.social,social.heise.de,6
mas.to,social.heise.de,6
newsmast.community,social.heise.de,145
social.tchncs.de,social.heise.de,13
discordian.social,social.heise.de,2
mastodon.social,social.heise.de,49
nrw.social,social.heise.de,10
chaos.social,social.heise.de,11
det.social,social.heise.de,6
mastodontech.de,social.heise.de,7
medic.cafe,social.heise.de,1
norden.social,social.heise.de,8
social.wittemeier.de,social.heise.de,1
mastodon.online,social.heise.de,5
troet.cafe,social.heise.de,13
mastodon.mim-libre.fr,mamot.fr,43
wptoots.social,mamot.fr,1
masto.ai,mamot.fr,9
pfeifling.de,mamot.fr,1
ruhr.social,mamot.fr,7
bookwor.ms,mamot.fr,1
bsd.network,mamot.fr,5
social.v.st,mamot.fr,3
tilde.zone,mamot.fr,1
lou.lt,mamot.fr,23
mastodon.angusworld.org,mamot.fr,3
freeradical.zone,mamot.fr,7
octodon.social,mamot.fr,38
corneill.es,mamot.fr,13
lazybear.social,mamot.fr,1
pics.gayfr.online,universeodon.com,8
twentyzen.social,troet.cafe,2
scholar.social,troet.cafe,13
queer.group,troet.cafe,4
eldritch.cafe,troet.cafe,12
zusammenkunft.net,troet.cafe,1
m.cmx.im,piaille.fr,3
planet.moe,piaille.fr,2
climatejustice.social,aus.social,19
woof.group,aus.social,3
bitbang.social,aus.social,1
mstdn.ca,aus.social,61
libranigans.com,aus.social,2
mastodon.online,aus.social,117
bookstodon.com,aus.social,7
tech.lgbt,aus.social,46
writing.exchange,aus.social,12
masto.colonelinux.org,piaille.fr,11
social.tchncs.de,piaille.fr,2
troet.cafe,piaille.fr,6
mastodon.org.uk,mastodon.top,1
piaille.fr,mastodon.top,36
masto.bike,mastodon.top,5
pouet.chapril.org,mastodon.top,7
hachyderm.io,mastodon.top,1
pipou.academy,mastodon.top,2
rivals.space,mastodon.top,2
chitter.xyz,mastodon.top,1
gotosocial.incenbie.eu.org,mastodon.top,1
mstdn.shalyu.run,mastodon.top,1
mastodon.online,mastodon.top,9
mastodon.online,101010.pl,2
bsky.brid.gy,101010.pl,3
101010.pl,101010.pl,79
eldritch.cafe,masto.bike,9
mastodon.social,masto.bike,6
mamot.fr,masto.bike,7
mastodon.mim-libre.fr,masto.bike,1
eveningzoo.club,annihilation.social,2
mastodon.lithium03.info,mstdn.maud.io,2
venera.social,social.tchncs.de,14
dju.social,social.tchncs.de,6
discuss.systems,social.tchncs.de,2
mastodon.nu,social.tchncs.de,1
ibh.social,social.tchncs.de,1
zug.network,troet.cafe,20
livellosegreto.it,mastodon.sdf.org,1
wien.rocks,mastodon.ozioso.online,3
aus.social,mastodon.roundpond.net,1
mastodon.social,mastodon.roundpond.net,2
mastodon.xyz,mastodon.art,20
mementomori.social,mastodon.art,10
helvede.net,hachyderm.io,9
mastodon.ie,sfba.social,24
social.anoxinon.de,sfba.social,4
astrodon.social,sfba.social,3
mcr.wtf,sfba.social,1
mastodon.cr,sfba.social,2
pagan.plus,norden.social,6
stansells.org,norden.social,1
sociale.network,mastodon.scot,4
social.chatty.monster,mastodon.scot,6
newsmast.community,mastodon.au,26
meow.social,mastodon.au,3
historians.social,mastodon.au,4
mstdn.social,mastodon.au,10
mastodonapp.uk,musician.social,2
banjo.town,musician.social,1
tabletop.vip,musician.social,1
exile.social,musician.social,1
imm.erge.to,musician.social,1
mastodon.social,mastodon.arrakis.se,1
functional.cafe,feed.mccormick.cx,2
tmux.f5.si,social.mikutter.hachune.net,3
uni.vuwuv.com,social.mikutter.hachune.net,4
xn--vusz0j.art,social.mikutter.hachune.net,3
brain.worm.pink,fedi.aria.dog,3
pounced-on.me,fedi.aria.dog,1
social.zvavybir.eu,fedi.aria.dog,1
spreebits.de,infosec.exchange,1
social.data.coop,infosec.exchange,6
radikal.social,infosec.exchange,1
masts.lv,infosec.exchange,1
tacocat.space,infosec.exchange,28
social.nancengka.com,infosec.exchange,15
fedi.pregnant.horse,infosec.exchange,1
kitty.social,infosec.exchange,16
social.besties.house,infosec.exchange,1
its.ryjelsum.me,infosec.exchange,1
ludosphere.fr,mastodon.art,23
comicscamp.club,mastodon.art,26
framapiaf.org,mastodon.art,27
blackqueer.life,mastodon.art,26
artcrimes.gay,mastodon.art,10
hachyderm.io,mastodon.art,86
social.mochi.academy,piaille.fr,4
stranger.social,mastodon.social,232
vermont.masto.host,mastodon.social,44
mastodon.well.com,mastodon.social,11
denton.social,mastodon.social,6
noc.social,mastodon.social,137
avgeek.social,mastodon.social,30
social.linux.pizza,mastodon.social,654
mastodon.la,mastodon.social,166
minmin.hostdon.ne.jp,rss-mstdn.studiofreesia.com,1
forall.social,mstdn.social,10
pixelfed.de,mstdn.social,14
f.cz,mstdn.social,8
bonn.social,troet.cafe,41
flokinet.social,troet.cafe,47
lor.sh,troet.cafe,3
mas.corq.co,troet.cafe,1
troet.social,troet.cafe,18
aus.social,botsin.space,8
m.ai6yr.org,botsin.space,1
thefolklore.cafe,troet.cafe,1
korikata.hostdon.ne.jp,social.vivaldi.net,2
wstrsd.masto.host,social.vivaldi.net,19
clubcyberia.co,noauthority.social,23
pawoo.net,maho.app,1
mastodon-japan.net,maho.app,22
spinster.xyz,noauthority.social,21
social.darc.de,mastodon.online,4
med-mastodon.com,mas.to,28
mastodon.raviteja.computer,mas.to,1
socel.net,mas.to,18
noods.fun,mas.to,1
minor.cafe,mas.to,22
mastodon.floe.earth,mastodon.online,5
discordian.social,mastodon.gamedev.place,14
clubcyberia.co,annihilation.social,6
g0v.social,mastodon.world,11
greenfield.masto.host,planet.moe,4
mstdn.maud.io,kancolle.social,1
theblower.au,normal.style,2
wetdry.world,normal.style,1
egirls.gay,normal.style,13
lesbian.solutions,normal.style,2
octodon.social,normal.style,13
eicker.news,universeodon.com,3
a.gup.pe,universeodon.com,54
stoat.zone,universeodon.com,1
mastodon.sdf.org,sfba.social,37
mental.social,mental.social,11
newsmast.community,allthingstech.social,2
eihei.net,wxw.moe,3
tootbot.org,wxw.moe,1
cosocial.ca,mamot.fr,3
ruby.social,mamot.fr,4
qoto.org,mamot.fr,2
eepy.life,c.im,3
nerdculture.de,c.im,4
mastodon.gamedev.place,c.im,1
hostux.social,c.im,9
xeno.glyphpress.com,c.im,1
mstdn.jp,c.im,3
cville.online,c.im,2
legal.social,c.im,1
ruby.social,c.im,5
mstdn.dsj-toot.com,social.mikutter.hachune.net,4
ellieayla.net,mstdn.ca,3
plush.city,mstdn.ca,41
mastodon.world,social.coop,13
piaille.fr,social.coop,2
mastodon.scot,social.coop,6
thepit.social,social.coop,1
social.dromografos.report,social.coop,1
mastodon.art,social.coop,4
mstdn.party,social.coop,1
muenchen.social,mstdn.ca,5
genomic.social,mastodon.social,160
fiberart.club,mstdn.social,1
ethereal.pink,pawoo.net,20
mivatter.com,pawoo.net,2
o3o.ca,pawoo.net,21
mountains.social,mstdn.social,8
kopiti.am,mstdn.social,4
stefankoopmanschap.nl,mstdn.social,1
mstdn.ca,botsin.space,3
y.cubalibre.social,botsin.space,1
hackers.town,botsin.space,9
loma.ml,botsin.space,1
masto.ai,botsin.space,3
yiff.life,botsin.space,4
serafuku.moe,imastodon.net,4
pointless.chat,planet.moe,58
serafuku.moe,planet.moe,63
rollenspiel.social,dice.camp,10
shitposter.world,shigusegubu.club,1
vt.social,vt.social,1
weirder.earth,vt.social,1
oransns.com,mstdn.mini4wd-engineer.com,1
liberal.city,social.ryno.cc,8
distraction.party,infosec.exchange,1
mstdn.io,infosec.exchange,33
newsmast.social,infosec.exchange,9
social.gulacsi.eu,infosec.exchange,2
ecoevo.social,infosec.exchange,23
social.brendans-bits.com,infosec.exchange,1
oslo.town,infosec.exchange,9
a2mi.social,infosec.exchange,16
c18.masto.host,infosec.exchange,1
friendica.me,infosec.exchange,5
dice.camp,techhub.social,11
toot.community,techhub.social,10
fosstodon.org,techhub.social,18
shelter.moe,shelter.moe,29
universeodon.com,flipboard.social,3
masto.ai,flipboard.social,4
mas.to,flipboard.social,13
urbanists.social,flipboard.social,4
social.xinghaizhandui.com,flipboard.social,1
mstdn.science,flipboard.social,4
misskey.io,flipboard.social,1
kmy.blue,flipboard.social,1
journa.host,flipboard.social,1
mastodon.scot,flipboard.social,4
disabled.social,mapstodon.space,1
fedibird.com,masto.ai,4
sciences.social,masto.ai,1
bonn.social,masto.ai,1
norden.social,masto.ai,13
fediscience.org,masto.ai,2
kanoa.de,masto.ai,1
berlin.social,masto.ai,2
climatejustice.social,masto.ai,4
cosocial.ca,masto.ai,1
mstdn.ca,masto.ai,12
fe.disroot.org,masto.ai,4
mastodon.au,masto.ai,5
wandering.shop,masto.ai,9
mastodon.nu,masto.ai,11
livellosegreto.it,mastodon.ie,2
beige.party,m.ai6yr.org,11
c.im,m.ai6yr.org,13
mastodon.tffppodcast.com,m.ai6yr.org,1
peoplemaking.games,mastodon.gamedev.place,33
mastodon.sdf.org,mastodon.gamedev.place,10
woof.tech,mastodon.gamedev.place,2
c.im,mastodon.gamedev.place,10
mas.to,mastodon.gamedev.place,21
brain.worm.pink,wetdry.world,19
greatape.casa,wetdry.world,2
mk.spook.social,noauthority.social,67
newsmast.community,me.dm,37
mastodon.bida.im,social.sciences.re,1
sociale.network,social.sciences.re,1
newsmast.community,bayerwald.social,2
toot.io,fosstodon.org,3
ipv6.social,fosstodon.org,2
ibh.social,fosstodon.org,7
machteburch.social,fosstodon.org,1
fedi.datenkastl.de,fosstodon.org,1
social.xinghaizhandui.com,fosstodon.org,2
social.theycallhermax.tech,fosstodon.org,1
mastodon.fam-ribbers.com,fosstodon.org,3
bsd.network,fosstodon.org,11
rivals.space,fosstodon.org,1
mastodon.squarecows.com,fosstodon.org,1
pleroma.lord.re,fosstodon.org,1
g0v.social,fosstodon.org,8
outerheaven.club,fosstodon.org,1
snug.moe,fosstodon.org,1
queer.hacktivis.me,fosstodon.org,1
donotsta.re,fosstodon.org,2
gts.apicrim.es,fosstodon.org,1
typo.social,fosstodon.org,6
universeodon.com,troet.cafe,11
masto.ai,troet.cafe,27
mastodon.berlin,troet.cafe,16
blahaj.zone,sfba.social,4
mastodon.sandwich.net,sfba.social,5
assemblag.es,sfba.social,5
social.romaricpascal.com,piaille.fr,6
pipou.academy,piaille.fr,47
minor.cafe,piaille.fr,14
maly.io,piaille.fr,16
hostux.social,aus.social,17
fe.disroot.org,aus.social,1
fedia.social,aus.social,7
transfem.social,aus.social,9
queer.party,aus.social,6
mstdn.party,aus.social,16
twit.social,aus.social,5
rants.au,aus.social,17
darmstadt.social,masto.ai,2
fairdinkum.one,aus.social,44
tsukihi.me,aus.social,2
social.zvavybir.eu,aus.social,2
pl.eragon.re,aus.social,2
osna.social,aus.social,2
swiss.social,aus.social,1
mastodon.gamedev.place,aus.social,9
ruhr.social,aus.social,7
petrous.vislae.town,aus.social,9
mastodon.sdf.org,aus.social,52
mastodon.nzoss.nz,aus.social,5
social.tchncs.de,aus.social,19
imm.erge.to,aus.social,2
neurodifferent.me,aus.social,2
paquita.masto.host,aus.social,3
masto.ai,aus.social,52
genomic.social,masto.ai,3
mathstodon.xyz,masto.ai,3
ottawa.place,masto.ai,1
dju.social,wandering.shop,1
mas.to,wandering.shop,66
toot.wales,wandering.shop,2
bonequest.net,wandering.shop,1
dragon.style,wandering.shop,2
hugz.online,wandering.shop,1
dresden.network,nrw.social,12
nerdculture.de,nrw.social,6
fulda.social,nrw.social,1
infosec.exchange,nrw.social,5
ieji.de,nrw.social,2
c.im,nrw.social,4
telegrafverket.cc,wandering.shop,1
fosstodon.org,wandering.shop,14
aus.social,wandering.shop,28
mastodon.online,wandering.shop,46
connectified.com,wandering.shop,1
kbin.melroy.org,wandering.shop,3
indiehackers.social,wandering.shop,1
paquita.masto.host,wandering.shop,4
social.linux.pizza,wandering.shop,8
ieji.de,wandering.shop,5
social.apcn.nz,wandering.shop,3
theblower.au,wandering.shop,4
indieweb.social,wandering.shop,3
zeroes.ca,wandering.shop,7
mastodon.scot,wandering.shop,18
mstdn.ca,wandering.shop,20
mastodon.stevesworld.co,wandering.shop,3
cosocial.ca,wandering.shop,5
geekdom.social,wandering.shop,6
glasgow.social,wandering.shop,4
techhub.social,wandering.shop,18
mastodon.nzoss.nz,wandering.shop,1
universeodon.com,wandering.shop,14
discordian.social,wandering.shop,6
infosec.exchange,wandering.shop,38
worldkey.io,wandering.shop,3
tomkahe.com,wandering.shop,4
mstdn.science,wandering.shop,3
fed.mthie.com,wandering.shop,3
xeno.glyphpress.com,wandering.shop,4
toot.berlin,wandering.shop,3
beige.party,wandering.shop,19
social.uibk.ac.at,wandering.shop,4
shaktzu.org,wandering.shop,1
tldr.nettime.org,wandering.shop,5
ceilidh.online,wandering.shop,2
stranger.social,wandering.shop,1
masto.es,wandering.shop,2
don.linxx.net,wandering.shop,5
tacocat.space,wandering.shop,2
mastodon.xyz,wandering.shop,5
tech.lgbt,wandering.shop,22
supervolcano.angryshark.eu,wandering.shop,1
social.ketupat.me,wandering.shop,6
hackers.town,wandering.shop,4
autistics.life,wandering.shop,2
chaos.social,wandering.shop,22
sauropods.win,wandering.shop,3
mastodon.pnpde.social,wandering.shop,4
