发起实例,目标实例,互动次数
muenchen.social,akk.fedcast.ch,3
norden.social,akk.fedcast.ch,9
photog.social,akk.fedcast.ch,3
troet.cafe,akk.fedcast.ch,11
social.librem.one,mastodon.nerdlings.net,1
mastodon.online,mastodon.nerdlings.net,2
toot.igniterealtime.org,toot.igniterealtime.org,1
gultsch.social,toot.igniterealtime.org,1
jvm.social,toot.igniterealtime.org,1
social.net.ua,social.webitel.me,1
photog.social,social.webitel.me,2
twiukraine.com,social.webitel.me,4
mastodon.social,social.webitel.me,1
social.noleron.com,social.webitel.me,1
p.mr64.net,gnu.gl,1
mastodon.social,masto.craftcms.com,1
beige.party,recordplug.club,1
noods.fun,toot.snipesearch.co.uk,2
infosec.town,mitexleo.one,1
mastodon.social,mitexleo.one,2
spore.social,mitexleo.one,1
mastodon.nu,mitexleo.one,1
mastodon.nz,mitexleo.one,1
sfba.social,mitexleo.one,1
mastodon.green,scottodon.com,1
babka.social,scottodon.com,1
friendica.ramoonus.nl,scottodon.com,1
indieweb.social,scottodon.com,1
phpc.social,scottodon.com,1
toot.io,scottodon.com,1
mst.ramsdr.ru,neverwhe.re,1
bsd.network,nlogic.systems,2
federated.saagarjha.com,mastodon.tz.is,1
mastodon.social,mastodon.tz.is,8
mas.to,mastodon.tz.is,1
hachyderm.io,mastodon.tz.is,1
fosstodon.org,tinycities.net,2
chaos.social,tinycities.net,1
ruhr.social,tinycities.net,1
mastodon.online,tinycities.net,1
norden.social,tinycities.net,1
digitalcourage.social,tinycities.net,1
social.tchncs.de,tinycities.net,1
mstdn.social,tinycities.net,1
mastodon.nl,fasol.org,4
mastodon.social,fasol.org,1
mstdn.social,fasol.org,2
mastodon.world,fasol.org,1
fedibird.com,wawa-huayuan.blue,1
mastodon-japan.net,wawa-huayuan.blue,3
ciberlandia.pt,axbom.me,2
c.im,axbom.me,1
mastodon.social,axbom.me,4
toad.social,axbom.me,1
adforward.org,adforward.org,1
hachyderm.io,mastodon.chateaude.luxe,1
eigenmagic.net,mastodon.chateaude.luxe,1
techhub.social,grafana.social,1
mastodon.online,grafana.social,1
sharkey.stellar.gay,grafana.social,1
eightpoint.app,grafana.social,1
bsky.brid.gy,social.sunet.se,1
chaos.social,social.tr0llhoehle.de,1
functional.cafe,social.tr0llhoehle.de,1
bsky.brid.gy,p.antsu.net,2
mastodon.social,p.antsu.net,1
mastodon.social,masto.98degrees.co.uk,1
toot.lv,masts.lv,1
blob.cat,maidsin.space,1
mastodon.social,social.running.cafe,2
mastodon.social,social.jaredzimmerman.com,3
devdilettante.com,social.jaredzimmerman.com,1
mstdn.io,social.jaredzimmerman.com,1
dragonchat.org,toot.sosh.co.uk,1
blimps.xyz,toot.sosh.co.uk,1
hackers.town,masto.garrett.life,1
mastodon.social,artsandculture.social,3
tkz.one,superhappy.social,5
41020.social,superhappy.social,1
mastodon.social,podlibre.social,3
infosec.exchange,podlibre.social,1
fe.disroot.org,podlibre.social,1
433.world,podlibre.social,1
piaille.fr,podlibre.social,1
social.fairphone.community,podlibre.social,1
tkz.one,podlibre.social,2
sfba.social,podlibre.social,1
framapiaf.org,podlibre.social,1
indiepocalypse.social,podlibre.social,1
ursal.zone,podlibre.social,1
zhub.link,podlibre.social,1
social.biblioco.de,podlibre.social,1
ernestoacosta.org,podlibre.social,1
bertha.social,podlibre.social,1
mastodon.ml,podlibre.social,2
tweesecake.social,podlibre.social,2
scicomm.xyz,podlibre.social,1
bolha.one,podlibre.social,1
moppels.bar,podlibre.social,1
social.jsteuernagel.de,podlibre.social,1
fedia.io,podlibre.social,2
waag.social,podlibre.social,1
floss.social,podlibre.social,1
mastodon.bayern,podlibre.social,1
podcasts.social,podlibre.social,2
chaos.social,podlibre.social,5
zeroes.ca,podlibre.social,1
mastodon.social,mastodon.edufor.me,1
mastodon.coffee-break.cc,m.on-trails.com,3
photodn.net,m.on-trails.com,3
mastodon.social,m.on-trails.com,10
telegrafverket.cc,telegrafverket.cc,2
mastodon.social,telegrafverket.cc,2
earldouglas.social,ap.samueldr.com,1
fosstodon.org,ap.samueldr.com,1
hachyderm.io,ap.samueldr.com,1
mastodon.social,panzner.net,1
wehavecookies.social,social.fairphone.community,1
social.fairphone.community,social.fairphone.community,2
mastodon.online,introvert.social,1
romancelandia.club,ellie.social,1
beige.party,ellie.social,1
crashtodon.net,crashtodon.net,4
telegrafverket.cc,6510.nu,1
mastodon.social,6510.nu,2
mastodon.online,6510.nu,2
kolektiva.social,6510.nu,2
social.treehouse.systems,6510.nu,1
social.translunar.academy,6510.nu,1
mastodon.ar.al,6510.nu,1
mastodon.acc.sunet.se,6510.nu,1
chaos.social,social.findmyown.space,1
discuss.systems,social.findmyown.space,1
masto.es,social.findmyown.space,1
mastodon.social,social.findmyown.space,4
fosstodon.org,social.findmyown.space,1
twit.social,social.findmyown.space,1
hachyderm.io,social.findmyown.space,1
mastodon.online,social.findmyown.space,1
infosec.exchange,social.findmyown.space,1
petrous.vislae.town,1password.social,1
mastodon.social,1password.social,5
hachyderm.io,1password.social,1
bolha.one,1password.social,1
social.coop,1password.social,1
social.lol,1password.social,1
status.pointless.one,1password.social,1
wetdry.world,1password.social,1
ruby.social,1password.social,1
retrogaming.social,1password.social,1
infosec.exchange,1password.social,1
d20.social,1password.social,1
kolektiva.social,1password.social,1
todon.eu,1password.social,1
mstdn.social,1password.social,2
mstdn.fenslaw.nl,1password.social,1
sfba.social,1password.social,1
techhub.social,1password.social,1
tech.lgbt,1password.social,1
mementomori.social,1password.social,1
mstdn.jp,mstdn.o-nature-culture.net,9
mastodon-japan.net,mstdn.o-nature-culture.net,3
fedibird.com,mstdn.o-nature-culture.net,11
social.vivaldi.net,mstdn.o-nature-culture.net,1
kb.kurotanesou.online,mstdn.o-nature-culture.net,2
yokonegi.hostdon.ne.jp,mstdn.o-nature-culture.net,1
mastodon.social,vzla.masto.host,1
masto.es,vzla.masto.host,1
gayfr.social,vzla.masto.host,1
hachyderm.io,ublog.thirdlaw.net,1
mastodon.nz,ublog.thirdlaw.net,1
types.pl,ublog.thirdlaw.net,1
social.coop,m.joescharf.com,1
colloquium.social,colloquium.social,1
sunny.garden,lia.fail,1
pdx.social,takeo.social,2
pawoo.net,mastodon.enitin.xyz,3
mastodon.social,mastodon.enitin.xyz,6
vickerson.me,ceejayoz.io,1
ohai.social,ceejayoz.io,1
rollenspiel.social,talk.stayas.one,2
literatur.social,fed.sonnenmulde.at,2
beige.party,fed.sonnenmulde.at,1
m.ai6yr.org,fed.sonnenmulde.at,2
blimps.xyz,masto.casually.cat,1
zug.network,plshug.me,2
chaos.social,plshug.me,2
catodon.social,plshug.me,1
lounge.town,mstd.onl,1
t51b.org,mstd.onl,1
furries.club,charr.engineer,1
masto.casually.cat,charr.engineer,1
mastodon.social,charr.engineer,1
fosstodon.org,harbour.cafe,1
techhub.social,tusky.town,1
dmv.community,tusky.town,1
pixelfed.social,tusky.town,1
alpha.polymaths.social,tusky.town,1
allthingstech.social,tusky.town,1
hydrate.space,hydrate.space,2
mastodon.social,blog.fami.ga,2
fosstodon.org,motern.media,1
writing.exchange,mastodon.colincogle.name,2
indieauthors.social,mastodon.colincogle.name,1
mstdn.social,mastodon.colincogle.name,1
mas.to,mastodon.colincogle.name,1
konbini.social,konbini.social,3
mastodon.gamedev.place,konbini.social,1
mastodon.nyanshell.com,konbini.social,1
fosstodon.org,retrohangout.club,1
phpc.social,mastodon.kinlane.com,1
fosstodon.org,mastodon.kinlane.com,1
mastodon.mlsn.fr,garecentrale.ferrovipathe.fr,2
pagan.plus,we.weirdos.social,2
hackaday.social,nycr.social,1
mastodon.social,nycr.social,1
oldbytes.space,nycr.social,1
newwest.social,liveplatform.ca,1
post.lurk.org,liveplatform.ca,1
mamot.fr,social.easya.solutions,1
eupolicy.social,manganiello.social,1
techhub.social,mastodon.eddmil.es,1
social.chinwag.org,mastodon.eddmil.es,1
mastodon.ie,social.sergeant.net,1
ciberlandia.pt,plone.social,2
poliverso.org,plone.social,1
flipboard.social,jonmasters.social,1
mstdn.social,jonmasters.social,1
fosstodon.org,jonmasters.social,1
mastodon.social,mast.ttk.is,1
toot.works,nerdfoo.dev,2
mastodon.social,nerdfoo.dev,2
mamot.fr,mastodon.darkou.fr,1
x0r.be,mastodon.chriswiegman.com,1
mastodon.online,mastodon.chriswiegman.com,2
mastodon.social,xz.vc,1
hachyderm.io,xz.vc,1
mastodon.cloud,xz.vc,1
weirder.earth,xz.vc,1
friend.camp,xz.vc,3
mastodon.social,mastodon.fooddrinklife.com,1
pixelfed.de,mastodon.fooddrinklife.com,1
social.catppuccin.com,social.catppuccin.com,2
troet.cafe,ytsubscriberbot.hopto.org,7
mastodon.social,ytsubscriberbot.hopto.org,2
social.tchncs.de,ytsubscriberbot.hopto.org,3
photog.social,ytsubscriberbot.hopto.org,1
norden.social,ytsubscriberbot.hopto.org,2
moppels.bar,ytsubscriberbot.hopto.org,1
skeptics.social,ytsubscriberbot.hopto.org,1
ioc.exchange,mastodon.obdev.at,1
mastodon.social,mastodon.obdev.at,8
infosec.exchange,h0tline.miami,1
mastodon.social,h0tline.miami,3
social.restless.systems,h0tline.miami,1
wetdry.world,h0tline.miami,2
norden.social,strandgut.net,2
mastodon.social,social.python.it,3
fosstodon.org,social.python.it,5
pan.rent,social.python.it,2
freeradical.zone,social.python.it,1
mastodon.social,toots.morepablo.com,1
shout.3xd.eu,shout.3xd.eu,1
lethallava.land,mast.hutchie.scot,1
tech.lgbt,mast.hutchie.scot,1
mastodon.social,upallnight.minnix.dev,2
tilde.zone,upallnight.minnix.dev,1
troet.cafe,m.gravitystorm.co.uk,1
en.osm.town,m.gravitystorm.co.uk,1
social.cezeri.tech,social.cezeri.tech,1
fosstodon.org,mastodon.theorangeone.net,6
cloudisland.nz,mastodon.theorangeone.net,1
chatt.uvix.cc,chatt.uvix.cc,2
zeroes.ca,social.cloudron.io,1
en.osm.town,social.cloudron.io,1
social.techniverse.net,social.techniverse.net,1
mstdn.social,chaos-gp.social,1
503junk.house,toots.a-deed.com,1
norden.social,social.osb-alliance.de,1
mastodon.social,social.osb-alliance.de,4
ohai.social,social.osb-alliance.de,1
social.nerdzoom.media,social.osb-alliance.de,1
defcon.social,atdt.cc,1
blahaj.social,atdt.cc,1
tech.lgbt,atdt.cc,6
toot.lgbt,atdt.cc,1
transfem.social,atdt.cc,1
mastodon.me.uk,atdt.cc,1
mastodon.online,atdt.cc,1
chaosfem.tw,atdt.cc,1
social.treehouse.systems,atdt.cc,2
pizza.enby.city,atdt.cc,1
lostcreek.social,atdt.cc,1
brain.worm.pink,atdt.cc,1
twipped.social,atdt.cc,1
shakedown.social,atdt.cc,1
social.linux.pizza,atdt.cc,1
spaceup.city,atdt.cc,1
eyes4you.org,akkoma.yokkin.com,1
mi.jeck.site,akkoma.yokkin.com,1
infosec.exchange,m.yyilmaz.com.tr,1
infosec.exchange,misp-community.org,3
mastodon.social,pleroma.al45tair.net,3
nerdculture.de,fedi.jrlenz.net,1
mas.to,mrtodon.net,2
fedibird.com,u222news.fedicity.net,1
layer8.space,netcup.cafe,1
greifswald.lgbt,netcup.cafe,1
social.darc.de,netcup.cafe,1
gotosocial-dev.svc.0x0a.network,netcup.cafe,1
nrw.social,netcup.cafe,2
ravenation.club,masto.onurb.net,1
norden.social,masto.onurb.net,1
sfba.social,masto.onurb.net,1
infosec.exchange,social.boxingpreacher.net,1
exquisite.social,social.boxingpreacher.net,1
mastodon.social,social.bdash.net.nz,1
hachyderm.io,social.bdash.net.nz,1
comfy.social,koto.moe,1
loma.ml,koto.moe,1
m.yihao.moe,koto.moe,1
nya.one,koto.moe,1
qoto.org,koto.moe,1
troet.cafe,satzfetzen.de,5
ruhr.social,satzfetzen.de,1
mastodon.social,satzfetzen.de,2
norden.social,satzfetzen.de,3
pol.social,satzfetzen.de,1
dresden.network,satzfetzen.de,1
mastodon.social,mastodon.teamnerds.cool,2
fosstodon.org,sci.kiwi,1
mastodon.social,youth.social,1
mastodon.radio,gott.social,10
bunt.social,gott.social,1
mastodon.social,gott.social,1
sfba.social,gott.social,1
mastodon.hams.social,gott.social,1
meow.social,gott.social,1
m.ai6yr.org,gott.social,1
cunnin.me,gott.social,1
mastodon.online,gott.social,1
mastodon.social,social.moerks.dk,4
mastodon.world,social.moerks.dk,1
mastodon.sdf.org,social.moerks.dk,1
toot.community,social.moerks.dk,1
thefolklore.cafe,social.moerks.dk,1
chaos.social,social.moerks.dk,1
cupoftea.social,social.moerks.dk,1
mastodon.nz,social.ulysses.app,1
sfba.social,social.ulysses.app,1
mastodon.social,social.ulysses.app,2
mas.to,social.ulysses.app,1
mstdn.games,masto.twib.me,1
techhub.social,social.darksky.app,1
dataare.cool,social.darksky.app,1
tootr.co,social.darksky.app,1
woof.group,social.darksky.app,1
mastodon.art,welcometo.squelfland.com,1
cubhub.social,welcometo.squelfland.com,17
meow.social,welcometo.squelfland.com,1
poliverso.org,mastodon.cescobarresi.it,1
bsky.brid.gy,social.medienzentrum.rocks,1
social.wikimedia.de,social.medienzentrum.rocks,1
friend.camp,social.undergroundsche.me,1
hackers.town,mastodon.michonline.com,1
mstdn.isometry.group,pleroma.lovetocode999.xyz,4
elekk.xyz,pleroma.lovetocode999.xyz,2
8ballsystem.gay,pleroma.lovetocode999.xyz,6
gts.amd.im,metikumity.com,1
techhub.social,metikumity.com,1
hachyderm.io,metikumity.com,1
mastodon.radio,metikumity.com,1
sigmoid.social,metikumity.com,2
mastodon.social,metikumity.com,1
frogs.lgbt,akko.drgn.gay,1
social.treehouse.systems,akko.drgn.gay,3
twoot.site,akko.drgn.gay,1
octodon.social,social.dargan.uk,1
mastodon.social,opayq.social,1
fedibird.com,work-at-hospital.com,1
social.sssa.africa,social.sssa.africa,1
mastodon.scot,social.sssa.africa,1
lgbtqia.space,social.whytheyfight.com,1
gts.amd.im,social.m1n1ster.com,1
mastodon.social,social.m1n1ster.com,4
metikumity.com,social.m1n1ster.com,1
mastodon.art,gotf.at,1
toot.cat,avery.garden,1
hub.netzgemeinde.eu,mastodon.cult-of-linguists.org,1
scholar.social,mastodon.cult-of-linguists.org,1
typo.social,mastodon.cult-of-linguists.org,1
loma.ml,mastodon.cult-of-linguists.org,1
lingo.lol,mastodon.cult-of-linguists.org,2
mastodon.ie,mastodon.8086.net,3
tech.lgbt,mastodon.8086.net,1
f.cz,mastodon.8086.net,1
widget.uk,mastodon.8086.net,2
troet.cafe,haminoa.net,1
mastodon.social,ganesha.social,7
narrativ.es,ganesha.social,1
mastodon.gamedev.place,star.shaped.dog,2
mastodon.social,star.shaped.dog,1
mastodon.pnpde.social,star.shaped.dog,1
mograph.social,star.shaped.dog,1
mas.to,star.shaped.dog,1
techhub.social,star.shaped.dog,1
mastodon.social,social.ullrich.is,1
mastodon.social,social.jtalk.ru,1
mastodon.ml,social.jtalk.ru,1
mastodon.uno,sironi.tk,3
livellosegreto.it,sironi.tk,7
sociale.network,sironi.tk,2
mastodon.art,sironi.tk,1
retro.pizza,sironi.tk,1
y.cubalibre.social,sironi.tk,1
kolektiva.social,sironi.tk,1
snowfan.masto.host,sironi.tk,1
mastodon.radio,ct1ete.net,6
tiggi.es,masto.fatwolfrunning.club,1
toot.aquilenet.fr,gazuji.com,1
mastodon.social,mastodon.spacetraveller.com,2
mastodon.art,plaid.boxpleats.com,1
lesbian.school,lesbian.school,2
hemmer.land,social.dogfire.de,1
arktos.social,selden.social,1
mastodon.gal,mastodon.olpm.eu,2
mastodon.social,mastodon.olpm.eu,1
libranet.de,blog.bontour.eu,1
fuerth.social,blog.bontour.eu,1
lebalkon.de,blog.bontour.eu,1
social.anufrij.de,blog.bontour.eu,1
mastodon.social,colquitt.xyz,4
mastodon.world,colquitt.xyz,1
sfba.social,colquitt.xyz,1
mas.to,colquitt.xyz,3
masto.pt,colquitt.xyz,1
datasci.social,colquitt.xyz,1
mstdn.social,colquitt.xyz,1
chaos.social,colquitt.xyz,1
mathstodon.xyz,colquitt.xyz,4
network.seqular.net,network.seqular.net,3
mastodon.social,network.seqular.net,1
friendica.mrpetovan.com,motley.club,2
mastodon.bsd.cafe,f.lapo.it,1
mastodonapp.uk,universeodon.com,283
mas.to,universeodon.com,1077
mindly.social,universeodon.com,328
mstdn.social,universeodon.com,1746
mastodon.social,universeodon.com,8297
climatejustice.social,universeodon.com,36
dragonscave.space,universeodon.com,23
beige.party,universeodon.com,725
tweesecake.social,universeodon.com,16
brotkru.me,universeodon.com,2
apobangpo.space,universeodon.com,23
mendeddrum.org,universeodon.com,31
pixelfed.social,universeodon.com,405
mastodon.online,universeodon.com,979
mstdn.mx,universeodon.com,7
med-mastodon.com,universeodon.com,58
infosec.exchange,universeodon.com,673
norden.social,universeodon.com,187
mstdn.jp,universeodon.com,79
bunt.social,universeodon.com,3
mefi.social,universeodon.com,22
mastodon.nl,universeodon.com,103
digitalcourage.social,universeodon.com,26
ruhr.social,universeodon.com,95
social.tchncs.de,social.tchncs.de,976
troet.cafe,social.tchncs.de,603
handon.club,handon.club,473
mstdn.love,handon.club,22
ruhr.social,social.tchncs.de,100
procial.tchncs.de,social.tchncs.de,21
mastodon.social,social.tchncs.de,1150
mapstodon.space,social.tchncs.de,3
social.c1710.de,social.tchncs.de,11
norden.social,social.tchncs.de,396
urbanists.social,social.tchncs.de,12
chaos.social,social.tchncs.de,498
fnordon.de,social.tchncs.de,31
fedifriends.social,social.tchncs.de,3
corteximplant.com,social.tchncs.de,11
sueden.social,social.tchncs.de,68
mastodon.catgirl.cloud,social.tchncs.de,17
ibe.social,social.tchncs.de,1
mstdn.social,social.tchncs.de,73
det.social,social.tchncs.de,63
nrw.social,social.tchncs.de,121
hachyderm.io,social.tchncs.de,24
qoto.org,social.tchncs.de,9
bunt.social,social.tchncs.de,13
mastodon.energy,social.tchncs.de,4
mstdn.animexx.de,social.tchncs.de,2
digitalcourage.social,social.tchncs.de,164
hessen.social,social.tchncs.de,62
gruene.social,social.tchncs.de,25
pol.social,social.tchncs.de,1
climatejustice.social,social.tchncs.de,23
ecoevo.social,social.tchncs.de,2
kolektiva.social,social.tchncs.de,8
apobangpo.space,social.tchncs.de,12
social.vivaldi.net,social.tchncs.de,12
pandas.social,social.tchncs.de,1
mastodon.gamedev.place,social.tchncs.de,18
mastodon.online,social.tchncs.de,57
nerdculture.de,social.tchncs.de,48
mastodon.bayern,social.tchncs.de,19
brighteon.social,brighteon.social,766
pokemon.mastportal.info,pokemon.mastportal.info,3816
drizzle-damp.net,pokemon.mastportal.info,57
umaikebab.xyz,pokemon.mastportal.info,41
pawoo.net,pokemon.mastportal.info,7
medic.cafe,social.tchncs.de,9
rollenspiel.social,social.tchncs.de,50
furry.engineer,social.tchncs.de,5
fedifreu.de,social.tchncs.de,23
mastodon.grml.de,social.tchncs.de,3
lustigetiernamenbubble.de,social.tchncs.de,4
23.social,social.tchncs.de,12
academiccloud.social,social.tchncs.de,1
bonn.social,social.tchncs.de,26
anonsys.net,social.tchncs.de,4
mastodontech.de,social.tchncs.de,70
mstdn.social,mastodon.nl,1081
mastodon.social,mastodon.nl,3006
mastodon.nl,mastodon.nl,2510
mastodon.chasalin.nl,mastodon.nl,128
toot.community,mastodon.nl,136
mstdn.anchel.nl,mastodon.nl,4
mastodon.art,mastodon.nl,123
nrw.social,mastodon.nl,37
pixelfed.social,mastodon.nl,185
disabled.social,mastodon.nl,7
pxlmo.com,mastodon.nl,30
elsewhere.cozysumo.space,mastodon.nl,2
gram.social,mastodon.nl,36
federate.social,mastodon.nl,1
mstdn.jp,mastodon.nl,12
pixelfed.de,mastodon.nl,44
masto.ai,mastodon.nl,37
fosstodon.org,mastodon.nl,82
h-i.social,mastodon.nl,1
snowmans.land,mastodon.nl,1
mastodon.ie,mastodon.nl,26
chaos.social,mastodon.nl,45
focal.love,mastodon.nl,25
woof.group,mastodon.nl,12
metalhead.club,mastodon.nl,16
mastoart.social,mastodon.nl,4
pipou.academy,mastodon.nl,1
ieji.de,mastodon.nl,15
freeradical.zone,mastodon.nl,6
mastodon.online,mastodon.nl,169
